time,relative_humidity,temperature,co2_levels,population
2025-03-27 17:20:13,87.58,72.51,314.61,99.0
2025-03-27 17:35:13,75.01,80.83,347.37,99.0
2025-03-27 17:50:13,81.54,97.96,253.29,99.0
2025-03-27 18:05:13,86.38,68.73,354.3,99.0
2025-03-27 18:20:13,60.9,75.18,322.2,99.0
2025-03-27 18:35:13,86.43,71.36,352.53,99.0
2025-03-27 18:50:13,86.84,68.37,325.52,98.0
2025-03-27 19:05:13,69.61,78.89,371.8,99.0
2025-03-27 19:20:13,62.25,62.11,337.48,98.0
2025-03-27 19:35:13,86.12,66.05,365.59,98.0
2025-03-27 19:50:13,76.99,76.87,254.58,98.0
2025-03-27 20:05:13,88.49,64.0,268.98,98.0
2025-03-27 20:20:13,85.34,99.01,288.06,98.0
2025-03-27 20:35:13,83.7,64.84,272.33,98.0
2025-03-27 20:50:13,81.8,77.01,334.76,98.0
2025-03-27 21:05:13,70.15,89.31,305.26,98.0
2025-03-27 21:20:13,83.02,78.87,271.43,98.0
2025-03-27 21:35:13,74.03,67.0,292.3,98.0
2025-03-27 21:50:13,76.04,68.79,355.48,98.0
2025-03-27 22:05:13,79.59,80.78,267.94,98.0
2025-03-27 22:20:13,84.71,60.19,367.66,98.0
2025-03-27 22:35:13,74.1,69.86,328.37,98.0
2025-03-27 22:50:13,75.53,62.46,304.79,98.0
2025-03-27 23:05:13,61.42,79.56,251.81,98.0
2025-03-27 23:20:13,77.21,74.18,270.12,98.0
2025-03-27 23:35:13,69.31,64.41,375.58,98.0
2025-03-27 23:50:13,71.48,92.26,321.53,98.0
2025-03-28 00:05:13,71.86,89.95,288.93,98.0
2025-03-28 00:20:13,81.42,90.97,374.32,98.0
2025-03-28 00:35:13,63.27,83.34,379.02,98.0
2025-03-28 00:50:13,73.26,95.5,290.61,98.0
2025-03-28 01:05:13,84.27,88.46,337.03,99.0
2025-03-28 01:20:13,69.04,66.34,344.0,99.0
2025-03-28 01:35:13,74.17,85.13,251.61,99.0
2025-03-28 01:50:13,86.34,71.71,385.69,99.0
2025-03-28 02:05:13,61.89,75.85,254.96,99.0
2025-03-28 02:20:13,64.77,69.78,338.06,98.0
2025-03-28 02:35:13,63.11,96.78,389.27,99.0
2025-03-28 02:50:13,61.55,74.93,335.71,99.0
2025-03-28 03:05:13,76.82,97.04,334.88,98.0
2025-03-28 03:20:13,62.02,70.9,279.11,98.0
2025-03-28 03:35:13,88.72,99.21,336.74,98.0
2025-03-28 03:50:13,88.95,82.95,367.95,98.0
2025-03-28 04:05:13,77.39,63.36,373.6,98.0
2025-03-28 04:20:13,79.19,92.27,364.53,98.0
2025-03-28 04:35:13,88.81,99.5,345.86,98.0
2025-03-28 04:50:13,72.12,78.15,339.72,98.0
2025-03-28 05:05:13,79.03,93.56,314.01,98.0
2025-03-28 05:20:13,74.15,87.13,368.03,98.0
2025-03-28 05:35:13,84.95,87.68,316.65,98.0
2025-03-28 05:50:13,73.7,75.64,311.01,98.0
2025-03-28 06:05:13,66.62,60.01,304.01,98.0
2025-03-28 06:20:13,71.75,76.07,385.42,98.0
2025-03-28 06:35:13,67.92,90.31,253.45,98.0
2025-03-28 06:50:13,79.83,95.73,332.95,98.0
2025-03-28 07:05:13,69.56,69.81,256.41,98.0
2025-03-28 07:20:13,80.74,66.61,297.09,98.0
2025-03-28 07:35:13,66.53,89.07,322.89,98.0
2025-03-28 07:50:13,89.23,65.1,350.25,97.0
2025-03-28 08:05:13,73.62,81.67,384.35,97.0
2025-03-28 08:20:13,68.81,98.79,265.75,97.0
2025-03-28 08:35:13,84.81,84.44,339.63,97.0
2025-03-28 08:50:13,89.96,71.29,327.57,97.0
2025-03-28 09:05:13,85.68,82.16,264.3,97.0
2025-03-28 09:20:13,86.47,82.68,312.48,97.0
2025-03-28 09:35:13,61.69,83.59,312.27,97.0
2025-03-28 09:50:13,84.37,91.56,270.17,97.0
2025-03-28 10:05:13,68.68,88.26,282.53,97.0
2025-03-28 10:20:13,73.66,62.97,251.28,97.0
2025-03-28 10:35:13,82.9,82.53,334.99,98.0
2025-03-28 10:50:13,89.95,63.93,385.49,98.0
2025-03-28 11:05:13,79.86,76.86,300.91,98.0
2025-03-28 11:20:13,60.8,74.24,270.17,97.0
2025-03-28 11:35:13,70.56,63.74,338.0,97.0
2025-03-28 11:50:13,88.18,99.98,367.33,97.0
2025-03-28 12:05:13,61.79,76.26,293.33,97.0
2025-03-28 12:20:13,66.71,94.61,320.04,97.0
2025-03-28 12:35:13,78.72,60.55,318.56,97.0
2025-03-28 12:50:13,60.82,92.26,260.3,97.0
2025-03-28 13:05:13,84.57,60.11,258.39,97.0
2025-03-28 13:20:13,86.38,72.81,356.29,97.0
2025-03-28 13:35:13,78.06,85.84,309.1,97.0
2025-03-28 13:50:13,89.05,99.57,263.97,97.0
2025-03-28 14:05:13,85.61,67.84,374.69,97.0
2025-03-28 14:20:13,72.26,62.7,336.06,97.0
2025-03-28 14:35:13,62.42,85.27,317.78,97.0
2025-03-28 14:50:13,76.76,83.73,271.43,97.0
2025-03-28 15:05:13,67.68,77.89,383.21,97.0
2025-03-28 15:20:13,72.64,93.7,385.32,97.0
2025-03-28 15:35:13,82.41,71.89,362.14,97.0
2025-03-28 15:50:13,70.97,80.45,263.62,97.0
2025-03-28 16:05:13,71.57,79.86,306.27,97.0
2025-03-28 16:20:13,61.4,85.46,307.77,97.0
2025-03-28 16:35:13,75.4,77.04,286.12,97.0
2025-03-28 16:50:13,87.99,92.59,354.71,97.0
2025-03-28 17:05:13,84.97,78.56,330.63,98.0
2025-03-28 17:20:13,74.43,70.32,289.04,98.0
2025-03-28 17:35:13,86.95,78.05,336.42,98.0
2025-03-28 17:50:13,65.3,84.55,369.97,98.0
2025-03-28 18:05:13,62.96,80.61,283.37,98.0
2025-03-28 18:20:13,75.52,96.95,352.85,98.0
2025-03-28 18:35:13,87.97,61.49,299.64,98.0
2025-03-28 18:50:13,82.78,98.28,250.15,98.0
2025-03-28 19:05:13,77.77,98.67,340.95,98.0
2025-03-28 19:20:13,69.11,94.91,336.07,98.0
2025-03-28 19:35:13,88.5,76.1,309.55,98.0
2025-03-28 19:50:13,60.81,85.36,357.91,97.0
2025-03-28 20:05:13,73.7,79.55,313.15,97.0
2025-03-28 20:20:13,61.17,61.62,297.59,97.0
2025-03-28 20:35:13,69.11,90.23,366.47,97.0
2025-03-28 20:50:13,65.95,91.76,358.74,97.0
2025-03-28 21:05:13,80.43,88.02,341.89,97.0
2025-03-28 21:20:13,70.15,79.37,311.92,98.0
2025-03-28 21:35:13,74.96,76.4,352.0,98.0
2025-03-28 21:50:13,66.01,67.62,389.0,98.0
2025-03-28 22:05:13,84.03,67.68,294.56,98.0
2025-03-28 22:20:13,82.28,72.9,298.89,98.0
2025-03-28 22:35:13,69.11,85.4,279.1,98.0
2025-03-28 22:50:13,62.0,79.86,273.82,98.0
2025-03-28 23:05:13,80.03,89.61,327.63,98.0
2025-03-28 23:20:13,73.12,71.3,364.87,98.0
2025-03-28 23:35:13,66.03,69.03,340.91,98.0
2025-03-28 23:50:13,83.87,65.93,380.21,99.0
2025-03-29 00:05:13,82.77,80.28,278.96,99.0
2025-03-29 00:20:13,81.26,81.3,260.09,98.0
2025-03-29 00:35:13,64.25,79.22,268.69,98.0
2025-03-29 00:50:13,74.45,67.97,250.89,99.0
2025-03-29 01:05:13,60.23,83.78,321.68,99.0
2025-03-29 01:20:13,60.91,78.37,258.93,99.0
2025-03-29 01:35:13,62.31,63.64,276.43,99.0
2025-03-29 01:50:13,62.54,87.34,374.31,99.0
2025-03-29 02:05:13,69.91,77.77,378.68,98.0
2025-03-29 02:20:13,82.17,81.03,342.28,99.0
2025-03-29 02:35:13,87.11,78.92,342.26,99.0
2025-03-29 02:50:13,85.9,98.49,252.78,99.0
2025-03-29 03:05:13,85.83,98.87,386.99,99.0
2025-03-29 03:20:13,61.03,90.07,274.75,99.0
2025-03-29 03:35:13,77.49,87.08,281.46,99.0
2025-03-29 03:50:13,67.37,70.88,357.74,99.0
2025-03-29 04:05:13,81.31,77.39,305.97,99.0
2025-03-29 04:20:13,61.38,86.76,261.23,99.0
2025-03-29 04:35:13,77.19,92.28,335.3,99.0
2025-03-29 04:50:13,86.02,81.8,315.33,99.0
2025-03-29 05:05:13,71.73,85.56,314.9,99.0
2025-03-29 05:20:13,71.68,64.95,294.61,99.0
2025-03-29 05:35:13,67.61,97.06,368.98,99.0
2025-03-29 05:50:13,73.88,85.25,261.17,99.0
2025-03-29 06:05:13,65.4,61.72,279.63,99.0
2025-03-29 06:20:13,60.34,66.87,289.36,99.0
2025-03-29 06:35:13,71.19,76.05,370.5,99.0
2025-03-29 06:50:13,82.27,60.58,335.75,99.0
2025-03-29 07:05:13,67.63,62.79,282.21,99.0
2025-03-29 07:20:13,85.47,66.57,302.52,99.0
2025-03-29 07:35:13,89.6,74.43,311.42,99.0
2025-03-29 07:50:13,73.12,63.07,304.35,99.0
2025-03-29 08:05:13,71.58,71.19,320.64,99.0
2025-03-29 08:20:13,78.38,77.22,368.56,99.0
2025-03-29 08:35:13,87.38,77.23,271.86,99.0
2025-03-29 08:50:13,62.58,83.79,335.31,99.0
2025-03-29 09:05:13,68.47,96.74,270.93,99.0
2025-03-29 09:20:13,69.12,98.61,297.9,99.0
2025-03-29 09:35:13,70.55,79.37,254.62,99.0
2025-03-29 09:50:13,64.51,66.92,273.18,99.0
2025-03-29 10:05:13,66.4,90.76,300.33,99.0
2025-03-29 10:20:13,85.57,95.77,324.26,99.0
2025-03-29 10:35:13,76.78,68.19,386.27,99.0
2025-03-29 10:50:13,64.5,87.96,345.79,99.0
2025-03-29 11:05:13,88.14,62.22,322.32,99.0
2025-03-29 11:20:13,63.84,94.05,378.54,99.0
2025-03-29 11:35:13,83.74,87.83,267.03,99.0
2025-03-29 11:50:13,84.53,94.13,370.34,99.0
2025-03-29 12:05:13,78.87,93.11,262.21,99.0
2025-03-29 12:20:13,77.05,62.8,369.46,99.0
2025-03-29 12:35:13,67.32,89.06,323.18,99.0
2025-03-29 12:50:13,70.15,64.24,303.37,99.0
2025-03-29 13:05:13,68.9,63.93,347.84,99.0
2025-03-29 13:20:13,80.57,60.49,371.26,99.0
2025-03-29 13:35:13,79.92,68.88,344.1,99.0
2025-03-29 13:50:13,63.83,92.8,387.09,99.0
2025-03-29 14:05:13,74.14,84.95,370.01,99.0
2025-03-29 14:20:13,60.32,83.79,286.95,99.0
2025-03-29 14:35:13,68.37,83.82,386.58,99.0
2025-03-29 14:50:13,64.59,70.34,291.73,99.0
2025-03-29 15:05:13,82.01,78.82,299.98,98.0
2025-03-29 15:20:13,62.46,88.85,364.62,98.0
2025-03-29 15:35:13,60.48,69.7,383.91,98.0
2025-03-29 15:50:13,75.57,75.02,311.62,99.0
2025-03-29 16:05:13,80.47,90.17,266.23,98.0
2025-03-29 16:20:13,61.56,84.14,359.19,98.0
2025-03-29 16:35:13,65.85,95.69,312.41,98.0
2025-03-29 16:50:13,84.4,60.72,359.53,98.0
2025-03-29 17:05:13,69.11,62.71,266.09,98.0
2025-03-29 17:20:13,85.59,72.55,263.67,98.0
2025-03-29 17:35:13,82.22,97.84,284.67,98.0
2025-03-29 17:50:13,75.39,79.69,303.39,98.0
2025-03-29 18:05:13,89.51,98.52,328.33,98.0
2025-03-29 18:20:13,62.31,71.79,251.49,98.0
2025-03-29 18:35:13,68.56,68.21,341.23,98.0
2025-03-29 18:50:13,88.56,85.98,276.28,98.0
2025-03-29 19:05:13,74.83,83.32,329.64,98.0
2025-03-29 19:20:13,80.92,86.79,362.29,98.0
2025-03-29 19:35:13,88.15,61.97,366.75,98.0
2025-03-29 19:50:13,77.68,84.29,253.9,98.0
2025-03-29 20:05:13,85.52,82.81,381.36,99.0
2025-03-29 20:20:13,88.72,99.27,272.42,99.0
2025-03-29 20:35:13,73.24,90.04,381.35,99.0
2025-03-29 20:50:13,61.2,67.73,346.27,99.0
2025-03-29 21:05:13,64.06,71.16,325.77,99.0
2025-03-29 21:20:13,86.3,82.67,268.75,99.0
2025-03-29 21:35:13,60.32,80.54,258.76,99.0
2025-03-29 21:50:13,79.09,94.55,326.92,99.0
2025-03-29 22:05:13,77.68,91.4,289.48,99.0
2025-03-29 22:20:13,60.76,87.72,299.84,99.0
2025-03-29 22:35:13,62.51,64.36,343.45,99.0
2025-03-29 22:50:13,86.17,89.82,312.55,99.0
2025-03-29 23:05:13,61.07,65.86,337.48,99.0
2025-03-29 23:20:13,64.16,95.18,268.69,99.0
2025-03-29 23:35:13,60.69,62.55,282.95,99.0
2025-03-29 23:50:13,81.62,85.37,254.89,99.0
2025-03-30 00:05:13,70.18,81.7,267.75,99.0
2025-03-30 00:20:13,70.35,94.31,254.49,99.0
2025-03-30 00:35:13,75.14,94.9,387.51,99.0
2025-03-30 00:50:13,86.54,80.26,273.22,99.0
2025-03-30 01:05:13,89.82,85.61,254.45,99.0
2025-03-30 01:20:13,63.04,61.43,369.62,99.0
2025-03-30 01:35:13,76.97,92.07,303.68,99.0
2025-03-30 01:50:13,74.09,92.89,358.66,99.0
2025-03-30 02:05:13,79.09,77.61,264.97,99.0
2025-03-30 02:20:13,61.77,86.59,308.85,99.0
2025-03-30 02:35:13,62.19,74.92,310.18,99.0
2025-03-30 02:50:13,74.21,68.88,365.61,99.0
2025-03-30 03:05:13,77.62,95.62,341.72,99.0
2025-03-30 03:20:13,77.34,91.35,389.34,99.0
2025-03-30 03:35:13,88.6,62.19,272.57,100.0
2025-03-30 03:50:13,71.08,70.26,334.11,100.0
2025-03-30 04:05:13,75.83,81.84,250.61,100.0
2025-03-30 04:20:13,68.19,66.04,370.7,100.0
2025-03-30 04:35:13,62.09,73.84,264.75,100.0
2025-03-30 04:50:13,62.87,99.8,372.35,100.0
2025-03-30 05:05:13,78.79,71.58,309.64,100.0
2025-03-30 05:20:13,70.08,66.05,385.38,100.0
2025-03-30 05:35:13,79.76,64.39,263.94,100.0
2025-03-30 05:50:13,65.4,79.53,365.63,100.0
2025-03-30 06:05:13,62.15,99.74,368.61,100.0
2025-03-30 06:20:13,65.19,90.2,387.68,100.0
2025-03-30 06:35:13,71.05,95.14,264.05,100.0
2025-03-30 06:50:13,67.53,68.14,306.23,101.0
2025-03-30 07:05:13,66.9,99.19,360.24,100.0
2025-03-30 07:20:13,74.45,64.31,303.49,100.0
2025-03-30 07:35:13,87.44,78.39,287.66,100.0
2025-03-30 07:50:13,64.31,93.37,304.9,100.0
2025-03-30 08:05:13,89.8,88.22,371.05,100.0
2025-03-30 08:20:13,63.1,83.81,250.92,100.0
2025-03-30 08:35:13,71.43,79.79,284.56,100.0
2025-03-30 08:50:13,86.71,91.94,285.47,100.0
2025-03-30 09:05:13,77.1,68.65,337.6,100.0
2025-03-30 09:20:13,82.57,85.09,290.89,99.0
2025-03-30 09:35:13,65.19,75.63,321.11,99.0
2025-03-30 09:50:13,68.39,67.09,266.16,100.0
2025-03-30 10:05:13,80.87,99.02,378.75,100.0
2025-03-30 10:20:13,64.81,81.23,279.29,100.0
2025-03-30 10:35:13,88.56,74.01,258.32,100.0
2025-03-30 10:50:13,75.39,79.87,302.27,100.0
2025-03-30 11:05:13,71.08,61.16,289.74,100.0
2025-03-30 11:20:13,79.47,75.52,250.88,100.0
2025-03-30 11:35:13,84.74,69.23,254.33,100.0
2025-03-30 11:50:13,64.02,70.72,355.49,100.0
2025-03-30 12:05:13,60.32,62.26,266.55,100.0
2025-03-30 12:20:13,85.73,94.12,350.01,100.0
2025-03-30 12:35:13,66.7,83.5,388.13,100.0
2025-03-30 12:50:13,65.67,89.8,255.07,100.0
2025-03-30 13:05:13,86.56,97.76,372.42,100.0
2025-03-30 13:20:13,88.41,61.02,314.82,100.0
2025-03-30 13:35:13,68.84,90.89,363.93,100.0
2025-03-30 13:50:13,71.14,95.96,360.03,100.0
2025-03-30 14:05:13,62.62,61.6,349.91,100.0
2025-03-30 14:20:13,80.07,90.51,314.95,100.0
2025-03-30 14:35:13,85.93,64.28,319.25,100.0
2025-03-30 14:50:13,77.57,71.75,289.48,100.0
2025-03-30 15:05:13,60.05,84.1,284.53,100.0
2025-03-30 15:20:13,80.05,70.66,356.95,100.0
2025-03-30 15:35:13,79.25,63.82,305.41,100.0
2025-03-30 15:50:13,70.89,72.66,315.24,100.0
2025-03-30 16:05:13,76.75,68.34,311.65,100.0
2025-03-30 16:20:13,69.76,74.96,361.18,100.0
2025-03-30 16:35:13,77.95,66.62,325.12,100.0
2025-03-30 16:50:13,88.07,96.87,271.23,100.0
2025-03-30 17:05:13,82.75,99.58,352.28,100.0
2025-03-30 17:20:13,87.11,95.28,330.17,100.0
2025-03-30 17:35:13,69.65,69.72,330.14,100.0
2025-03-30 17:50:13,71.55,97.99,368.9,100.0
2025-03-30 18:05:13,64.07,96.36,383.29,100.0
2025-03-30 18:20:13,71.6,91.5,270.95,100.0
2025-03-30 18:35:13,74.55,83.18,329.94,100.0
2025-03-30 18:50:13,84.54,94.02,284.81,100.0
2025-03-30 19:05:13,85.76,84.5,389.54,100.0
2025-03-30 19:20:13,83.23,76.13,255.17,100.0
2025-03-30 19:35:13,75.33,64.55,324.03,100.0
2025-03-30 19:50:13,72.56,96.25,253.33,100.0
2025-03-30 20:05:13,85.58,93.34,304.67,100.0
2025-03-30 20:20:13,82.02,70.15,336.8,99.0
2025-03-30 20:35:13,68.37,97.85,324.59,100.0
2025-03-30 20:50:13,85.4,88.78,329.78,100.0
2025-03-30 21:05:13,89.3,88.17,294.57,100.0
2025-03-30 21:20:13,64.49,63.9,334.63,100.0
2025-03-30 21:35:13,81.16,95.22,328.79,100.0
2025-03-30 21:50:13,62.04,82.39,367.56,100.0
2025-03-30 22:05:13,64.46,74.54,319.98,100.0
2025-03-30 22:20:13,61.36,70.66,325.79,100.0
2025-03-30 22:35:13,84.62,65.05,333.16,100.0
2025-03-30 22:50:13,82.86,97.58,359.22,100.0
2025-03-30 23:05:13,66.82,65.23,260.97,100.0
2025-03-30 23:20:13,89.82,90.44,332.48,100.0
2025-03-30 23:35:13,72.96,88.81,341.04,101.0
2025-03-30 23:50:13,66.45,84.26,289.7,101.0
2025-03-31 00:05:13,88.66,74.45,354.07,101.0
2025-03-31 00:20:13,77.85,84.15,270.52,101.0
2025-03-31 00:35:13,62.78,79.6,344.53,100.0
2025-03-31 00:50:13,63.78,78.2,267.74,101.0
2025-03-31 01:05:13,73.9,94.66,277.03,100.0
2025-03-31 01:20:13,76.69,89.05,352.15,100.0
2025-03-31 01:35:13,74.19,90.57,363.55,100.0
2025-03-31 01:50:13,87.4,83.48,305.83,101.0
2025-03-31 02:05:13,70.23,62.87,331.11,101.0
2025-03-31 02:20:13,75.66,67.64,265.94,101.0
2025-03-31 02:35:13,86.54,67.87,250.2,101.0
2025-03-31 02:50:13,75.75,80.18,385.42,101.0
2025-03-31 03:05:13,77.82,65.26,382.65,101.0
2025-03-31 03:20:13,74.57,64.33,369.9,101.0
2025-03-31 03:35:13,63.88,60.2,352.98,101.0
2025-03-31 03:50:13,62.87,93.26,352.36,101.0
2025-03-31 04:05:13,61.39,80.94,314.19,101.0
2025-03-31 04:20:13,75.46,72.65,330.6,101.0
2025-03-31 04:35:13,78.74,93.06,251.29,102.0
2025-03-31 04:50:13,81.93,60.24,359.84,102.0
2025-03-31 05:05:13,78.59,97.57,378.28,101.0
2025-03-31 05:20:13,60.48,96.8,327.12,101.0
2025-03-31 05:35:13,88.37,66.46,307.31,101.0
2025-03-31 05:50:13,85.04,68.53,255.78,102.0
2025-03-31 06:05:13,78.91,86.64,350.28,102.0
2025-03-31 06:20:13,81.39,91.79,316.39,102.0
2025-03-31 06:35:13,83.86,68.03,272.04,102.0
2025-03-31 06:50:13,70.97,62.27,384.34,102.0
2025-03-31 07:05:13,71.34,89.51,368.24,102.0
2025-03-31 07:20:13,70.42,79.75,380.05,102.0
2025-03-31 07:35:13,60.7,83.48,258.92,102.0
2025-03-31 07:50:13,62.66,91.42,292.47,102.0
2025-03-31 08:05:13,70.74,68.99,290.11,102.0
2025-03-31 08:20:13,68.74,60.76,254.04,102.0
2025-03-31 08:35:13,70.83,62.11,374.76,103.0
2025-03-31 08:50:13,79.12,80.7,326.34,102.0
2025-03-31 09:05:13,83.51,61.49,307.87,102.0
2025-03-31 09:20:13,81.99,61.62,345.34,102.0
2025-03-31 09:35:13,67.47,91.47,344.21,102.0
2025-03-31 09:50:13,82.86,71.87,303.7,102.0
2025-03-31 10:05:13,72.69,87.29,276.84,102.0
2025-03-31 10:20:13,87.77,91.45,364.34,101.0
2025-03-31 10:35:13,66.4,98.78,361.36,101.0
2025-03-31 10:50:13,77.04,67.41,345.54,101.0
2025-03-31 11:05:13,81.48,62.23,385.9,101.0
2025-03-31 11:20:13,64.67,71.09,310.3,101.0
2025-03-31 11:35:13,78.85,83.65,349.01,101.0
2025-03-31 11:50:13,74.36,83.62,384.38,101.0
2025-03-31 12:05:13,73.52,84.4,318.91,101.0
2025-03-31 12:20:13,67.73,78.91,378.69,101.0
2025-03-31 12:35:13,65.41,65.53,326.19,101.0
2025-03-31 12:50:13,67.73,83.62,342.07,101.0
2025-03-31 13:05:13,89.82,71.69,323.15,101.0
2025-03-31 13:20:13,88.79,61.52,255.76,101.0
2025-03-31 13:35:13,63.25,63.47,364.93,101.0
2025-03-31 13:50:13,75.61,71.44,254.52,101.0
2025-03-31 14:05:13,62.09,69.68,337.52,101.0
2025-03-31 14:20:13,79.04,91.99,260.68,101.0
2025-03-31 14:35:13,64.91,88.16,340.58,101.0
2025-03-31 14:50:13,67.01,61.69,379.9,101.0
2025-03-31 15:05:13,74.95,81.35,287.81,101.0
2025-03-31 15:20:13,81.46,90.78,290.32,101.0
2025-03-31 15:35:13,66.16,79.91,280.45,101.0
2025-03-31 15:50:13,74.48,60.33,320.69,101.0
2025-03-31 16:05:13,80.26,61.86,250.72,101.0
2025-03-31 16:20:13,63.35,77.85,369.3,101.0
2025-03-31 16:35:13,85.95,89.04,305.64,101.0
2025-03-31 16:50:13,69.99,64.83,266.79,101.0
2025-03-31 17:05:13,61.93,63.96,351.54,101.0
2025-03-31 17:20:13,86.42,78.41,365.28,101.0
2025-03-31 17:35:13,82.19,75.45,260.57,101.0
2025-03-31 17:50:13,82.94,96.94,327.29,101.0
2025-03-31 18:05:13,61.34,82.4,299.86,101.0
2025-03-31 18:20:13,67.46,65.51,320.89,102.0
2025-03-31 18:35:13,89.52,65.62,311.86,102.0
2025-03-31 18:50:13,83.62,61.41,307.71,102.0
2025-03-31 19:05:13,88.11,78.96,381.78,101.0
2025-03-31 19:20:13,60.79,62.83,367.69,102.0
2025-03-31 19:35:13,83.03,88.7,353.41,102.0
2025-03-31 19:50:13,82.92,91.94,333.33,102.0
2025-03-31 20:05:13,73.39,89.29,384.49,102.0
2025-03-31 20:20:13,69.44,81.63,384.97,101.0
2025-03-31 20:35:13,83.29,96.76,335.06,101.0
2025-03-31 20:50:13,64.66,78.38,267.44,101.0
2025-03-31 21:05:13,88.05,82.37,315.51,101.0
2025-03-31 21:20:13,88.82,72.63,259.91,101.0
2025-03-31 21:35:13,81.37,75.06,265.62,101.0
2025-03-31 21:50:13,81.29,89.32,255.13,101.0
2025-03-31 22:05:13,84.59,98.08,269.78,101.0
2025-03-31 22:20:13,89.97,88.46,253.82,101.0
2025-03-31 22:35:13,70.15,98.13,255.69,101.0
2025-03-31 22:50:13,62.31,93.78,369.87,101.0
2025-03-31 23:05:13,70.26,70.77,283.24,101.0
2025-03-31 23:20:13,66.31,67.24,375.39,100.0
2025-03-31 23:35:13,63.57,96.88,333.56,101.0
2025-03-31 23:50:13,61.99,73.7,290.14,101.0
2025-04-01 00:05:13,68.17,94.72,383.21,101.0
2025-04-01 00:20:13,84.97,92.59,307.83,101.0
2025-04-01 00:35:13,73.19,83.62,258.33,101.0
2025-04-01 00:50:13,63.79,90.5,327.72,101.0
2025-04-01 01:05:13,73.08,79.22,383.77,101.0
2025-04-01 01:20:13,78.52,93.7,253.75,101.0
2025-04-01 01:35:13,75.75,75.7,272.83,101.0
2025-04-01 01:50:13,82.99,87.18,272.28,101.0
2025-04-01 02:05:13,81.52,76.86,344.12,101.0
2025-04-01 02:20:13,87.29,77.67,264.26,101.0
2025-04-01 02:35:13,60.59,70.91,333.63,101.0
2025-04-01 02:50:13,66.35,71.2,282.31,101.0
2025-04-01 03:05:13,69.15,65.3,304.11,101.0
2025-04-01 03:20:13,67.26,67.25,267.86,101.0
2025-04-01 03:35:13,65.53,98.09,284.97,101.0
2025-04-01 03:50:13,88.19,86.87,364.28,101.0
2025-04-01 04:05:13,66.21,81.47,257.52,101.0
2025-04-01 04:20:13,84.05,63.12,358.8,101.0
2025-04-01 04:35:13,74.59,72.74,369.9,101.0
2025-04-01 04:50:13,60.12,90.27,290.35,101.0
2025-04-01 05:05:13,88.75,77.12,303.64,101.0
2025-04-01 05:20:13,67.26,66.86,295.56,101.0
2025-04-01 05:35:13,70.95,75.23,389.75,101.0
2025-04-01 05:50:13,83.43,81.2,302.59,101.0
2025-04-01 06:05:13,85.23,73.41,317.82,101.0
2025-04-01 06:20:13,74.94,94.69,329.45,101.0
2025-04-01 06:35:13,74.8,90.17,344.62,101.0
2025-04-01 06:50:13,74.73,69.87,313.85,101.0
2025-04-01 07:05:13,76.37,87.06,342.32,101.0
2025-04-01 07:20:13,76.25,78.28,336.7,101.0
2025-04-01 07:35:13,78.01,97.74,293.02,101.0
2025-04-01 07:50:13,77.91,69.53,339.57,101.0
2025-04-01 08:05:13,74.66,70.81,359.84,101.0
2025-04-01 08:20:13,61.45,63.53,347.71,101.0
2025-04-01 08:35:13,61.31,90.16,303.19,100.0
2025-04-01 08:50:13,75.4,91.48,261.91,101.0
2025-04-01 09:05:13,70.41,81.04,261.38,101.0
2025-04-01 09:20:13,86.99,68.33,282.06,100.0
2025-04-01 09:35:13,69.8,91.95,296.45,100.0
2025-04-01 09:50:13,85.13,96.69,337.64,100.0
2025-04-01 10:05:13,77.25,82.87,257.22,100.0
2025-04-01 10:20:13,61.3,65.34,388.18,100.0
2025-04-01 10:35:13,86.25,99.96,272.64,100.0
2025-04-01 10:50:13,75.19,69.65,280.89,100.0
2025-04-01 11:05:13,71.03,84.96,264.15,100.0
2025-04-01 11:20:13,75.3,61.27,263.29,100.0
2025-04-01 11:35:13,76.3,98.83,292.85,100.0
2025-04-01 11:50:13,65.11,81.48,389.15,100.0
2025-04-01 12:05:13,75.06,79.69,381.3,100.0
2025-04-01 12:20:13,67.78,95.36,304.9,100.0
2025-04-01 12:35:13,66.74,91.63,298.56,100.0
2025-04-01 12:50:13,88.74,94.19,380.53,100.0
2025-04-01 13:05:13,85.85,67.93,270.18,100.0
2025-04-01 13:20:13,67.62,80.62,387.2,100.0
2025-04-01 13:35:13,73.17,68.05,362.73,100.0
2025-04-01 13:50:13,86.7,70.25,256.85,100.0
2025-04-01 14:05:13,85.07,98.02,306.04,100.0
2025-04-01 14:20:13,66.73,81.87,301.48,100.0
2025-04-01 14:35:13,86.09,84.75,291.68,100.0
2025-04-01 14:50:13,76.47,73.15,378.49,101.0
2025-04-01 15:05:13,71.62,84.84,286.0,101.0
2025-04-01 15:20:13,88.27,78.62,286.8,101.0
2025-04-01 15:35:13,64.66,81.87,368.96,101.0
2025-04-01 15:50:13,87.54,77.61,374.09,101.0
2025-04-01 16:05:13,89.07,77.05,268.86,101.0
2025-04-01 16:20:13,84.11,80.51,384.81,101.0
2025-04-01 16:35:13,75.99,60.96,308.9,101.0
2025-04-01 16:50:13,80.24,94.01,370.33,101.0
2025-04-01 17:05:13,81.13,81.22,365.96,101.0
2025-04-01 17:20:13,64.72,72.84,334.92,101.0
2025-04-01 17:35:13,89.24,86.0,382.94,101.0
