time,relative_humidity,temperature,co2_levels,population
2025-03-27 17:20:13,84.24,92.12,340.45,102.0
2025-03-27 17:35:13,66.29,99.03,289.61,102.0
2025-03-27 17:50:13,81.76,83.56,381.9,101.0
2025-03-27 18:05:13,81.51,87.2,270.08,101.0
2025-03-27 18:20:13,82.16,86.49,386.13,101.0
2025-03-27 18:35:13,86.73,72.62,362.94,101.0
2025-03-27 18:50:13,71.72,94.13,356.59,101.0
2025-03-27 19:05:13,73.86,94.32,316.67,102.0
2025-03-27 19:20:13,72.56,80.29,281.08,101.0
2025-03-27 19:35:13,85.13,98.56,350.59,101.0
2025-03-27 19:50:13,77.58,64.1,320.77,102.0
2025-03-27 20:05:13,65.79,63.72,313.04,101.0
2025-03-27 20:20:13,63.08,64.96,337.22,101.0
2025-03-27 20:35:13,61.95,69.33,308.32,101.0
2025-03-27 20:50:13,88.06,72.43,360.0,101.0
2025-03-27 21:05:13,62.7,62.78,298.49,101.0
2025-03-27 21:20:13,67.24,69.8,365.57,101.0
2025-03-27 21:35:13,64.96,75.62,334.98,101.0
2025-03-27 21:50:13,61.09,91.48,351.51,101.0
2025-03-27 22:05:13,68.92,90.78,273.36,101.0
2025-03-27 22:20:13,68.55,71.15,257.07,102.0
2025-03-27 22:35:13,60.91,74.13,344.14,102.0
2025-03-27 22:50:13,88.09,68.01,310.46,102.0
2025-03-27 23:05:13,76.07,97.04,367.35,102.0
2025-03-27 23:20:13,80.36,81.13,337.57,101.0
2025-03-27 23:35:13,66.67,91.17,255.5,101.0
2025-03-27 23:50:13,77.26,80.85,325.41,101.0
2025-03-28 00:05:13,61.53,90.95,306.92,102.0
2025-03-28 00:20:13,83.19,71.95,262.51,102.0
2025-03-28 00:35:13,81.41,82.39,370.97,102.0
2025-03-28 00:50:13,75.06,60.23,272.2,102.0
2025-03-28 01:05:13,80.72,72.84,346.04,102.0
2025-03-28 01:20:13,70.34,79.8,295.67,102.0
2025-03-28 01:35:13,80.95,99.59,349.12,102.0
2025-03-28 01:50:13,86.65,65.01,348.18,102.0
2025-03-28 02:05:13,78.28,98.35,293.4,102.0
2025-03-28 02:20:13,89.72,65.58,315.34,102.0
2025-03-28 02:35:13,78.81,80.35,329.7,102.0
2025-03-28 02:50:13,87.09,97.43,352.84,102.0
2025-03-28 03:05:13,76.56,94.76,370.66,102.0
2025-03-28 03:20:13,81.47,80.75,309.83,102.0
2025-03-28 03:35:13,69.85,96.51,315.05,102.0
2025-03-28 03:50:13,70.5,76.71,330.4,102.0
2025-03-28 04:05:13,81.04,84.8,265.31,102.0
2025-03-28 04:20:13,69.49,66.68,255.64,102.0
2025-03-28 04:35:13,89.06,60.87,380.1,102.0
2025-03-28 04:50:13,82.48,66.03,256.64,102.0
2025-03-28 05:05:13,78.89,73.17,343.59,102.0
2025-03-28 05:20:13,84.51,82.68,311.77,102.0
2025-03-28 05:35:13,60.26,91.97,337.19,102.0
2025-03-28 05:50:13,88.43,79.72,356.83,102.0
2025-03-28 06:05:13,84.95,98.04,319.07,102.0
2025-03-28 06:20:13,67.08,68.18,261.53,103.0
2025-03-28 06:35:13,62.99,95.11,310.98,102.0
2025-03-28 06:50:13,64.0,70.12,364.58,103.0
2025-03-28 07:05:13,77.22,67.7,293.24,102.0
2025-03-28 07:20:13,78.69,96.92,371.02,103.0
2025-03-28 07:35:13,88.66,89.39,278.25,103.0
2025-03-28 07:50:13,82.86,62.32,353.06,103.0
2025-03-28 08:05:13,80.48,94.34,301.08,103.0
2025-03-28 08:20:13,79.41,95.23,278.9,103.0
2025-03-28 08:35:13,62.64,91.06,364.13,103.0
2025-03-28 08:50:13,63.31,60.87,259.3,103.0
2025-03-28 09:05:13,77.05,77.24,290.09,103.0
2025-03-28 09:20:13,74.6,63.43,334.38,103.0
2025-03-28 09:35:13,81.59,93.72,309.64,103.0
2025-03-28 09:50:13,67.96,85.61,345.83,103.0
2025-03-28 10:05:13,89.03,95.72,309.9,103.0
2025-03-28 10:20:13,75.56,95.32,257.95,103.0
2025-03-28 10:35:13,78.22,83.79,345.25,103.0
2025-03-28 10:50:13,63.52,94.78,324.07,103.0
2025-03-28 11:05:13,71.29,76.07,377.32,103.0
2025-03-28 11:20:13,77.52,78.35,356.49,103.0
2025-03-28 11:35:13,89.8,81.37,331.32,102.0
2025-03-28 11:50:13,72.34,82.02,276.65,102.0
2025-03-28 12:05:13,66.55,94.07,369.54,102.0
2025-03-28 12:20:13,60.94,91.62,286.97,102.0
2025-03-28 12:35:13,76.79,74.06,278.86,103.0
2025-03-28 12:50:13,72.07,66.53,325.58,103.0
2025-03-28 13:05:13,77.06,98.21,372.59,102.0
2025-03-28 13:20:13,84.59,94.51,309.61,102.0
2025-03-28 13:35:13,89.82,76.79,372.58,102.0
2025-03-28 13:50:13,68.23,98.84,260.77,102.0
2025-03-28 14:05:13,72.42,67.54,340.56,102.0
2025-03-28 14:20:13,79.23,66.38,344.71,102.0
2025-03-28 14:35:13,89.4,66.99,347.71,102.0
2025-03-28 14:50:13,68.19,91.35,324.77,102.0
2025-03-28 15:05:13,88.34,94.53,325.11,102.0
2025-03-28 15:20:13,84.38,74.52,278.05,102.0
2025-03-28 15:35:13,87.51,60.94,303.07,102.0
2025-03-28 15:50:13,68.63,65.74,330.04,102.0
2025-03-28 16:05:13,70.25,73.61,314.9,102.0
2025-03-28 16:20:13,62.88,88.1,305.71,102.0
2025-03-28 16:35:13,77.33,77.18,295.85,102.0
2025-03-28 16:50:13,68.8,60.36,291.69,102.0
2025-03-28 17:05:13,76.58,92.79,388.26,102.0
2025-03-28 17:20:13,71.12,73.57,362.57,102.0
2025-03-28 17:35:13,79.15,91.81,280.55,102.0
2025-03-28 17:50:13,69.86,84.44,357.5,102.0
2025-03-28 18:05:13,61.02,78.77,316.24,102.0
2025-03-28 18:20:13,88.77,71.27,260.4,102.0
2025-03-28 18:35:13,84.42,62.65,286.34,102.0
2025-03-28 18:50:13,60.52,66.85,304.52,102.0
2025-03-28 19:05:13,78.95,95.25,255.26,102.0
2025-03-28 19:20:13,70.19,62.26,320.51,102.0
2025-03-28 19:35:13,69.76,92.14,328.0,101.0
2025-03-28 19:50:13,62.38,84.61,318.77,101.0
2025-03-28 20:05:13,78.48,98.36,348.83,101.0
2025-03-28 20:20:13,70.32,62.56,289.13,101.0
2025-03-28 20:35:13,74.8,80.39,349.3,101.0
2025-03-28 20:50:13,77.5,66.04,297.95,101.0
2025-03-28 21:05:13,88.38,80.21,324.34,101.0
2025-03-28 21:20:13,75.3,75.57,268.87,101.0
2025-03-28 21:35:13,65.12,76.98,273.3,101.0
2025-03-28 21:50:13,83.2,63.5,300.24,101.0
2025-03-28 22:05:13,63.33,95.56,321.34,101.0
2025-03-28 22:20:13,87.55,92.67,272.93,101.0
2025-03-28 22:35:13,77.67,97.28,331.89,101.0
2025-03-28 22:50:13,76.65,97.68,271.63,101.0
2025-03-28 23:05:13,71.5,89.16,263.96,101.0
2025-03-28 23:20:13,66.19,70.13,288.06,101.0
2025-03-28 23:35:13,73.88,93.9,349.51,101.0
2025-03-28 23:50:13,76.19,82.6,270.81,101.0
2025-03-29 00:05:13,77.41,67.65,380.23,101.0
2025-03-29 00:20:13,73.59,90.32,262.37,101.0
2025-03-29 00:35:13,81.88,98.84,291.22,101.0
2025-03-29 00:50:13,77.83,80.65,320.05,101.0
2025-03-29 01:05:13,86.31,97.01,322.56,102.0
2025-03-29 01:20:13,83.86,90.73,287.45,102.0
2025-03-29 01:35:13,81.73,89.99,334.57,102.0
2025-03-29 01:50:13,60.18,77.93,263.26,102.0
2025-03-29 02:05:13,88.02,96.7,370.87,102.0
2025-03-29 02:20:13,69.36,63.91,252.01,102.0
2025-03-29 02:35:13,70.72,65.92,364.16,102.0
2025-03-29 02:50:13,72.32,70.93,378.4,102.0
2025-03-29 03:05:13,88.03,64.96,292.54,101.0
2025-03-29 03:20:13,68.93,79.93,352.6,101.0
2025-03-29 03:35:13,72.77,66.58,363.94,101.0
2025-03-29 03:50:13,74.95,70.53,339.8,101.0
2025-03-29 04:05:13,62.37,60.08,375.34,102.0
2025-03-29 04:20:13,69.86,88.03,291.3,101.0
2025-03-29 04:35:13,82.03,85.11,351.28,102.0
2025-03-29 04:50:13,85.51,92.78,280.06,102.0
2025-03-29 05:05:13,75.97,69.11,258.03,102.0
2025-03-29 05:20:13,73.14,74.55,330.75,102.0
2025-03-29 05:35:13,60.97,60.5,298.42,102.0
2025-03-29 05:50:13,63.16,76.19,346.4,102.0
2025-03-29 06:05:13,85.66,61.94,300.1,102.0
2025-03-29 06:20:13,80.93,76.89,300.99,102.0
2025-03-29 06:35:13,89.67,67.63,366.56,102.0
2025-03-29 06:50:13,88.04,67.19,329.55,102.0
2025-03-29 07:05:13,77.11,68.4,318.22,102.0
2025-03-29 07:20:13,69.01,65.11,371.45,102.0
2025-03-29 07:35:13,74.68,83.75,343.83,102.0
2025-03-29 07:50:13,61.64,81.91,281.56,102.0
2025-03-29 08:05:13,76.93,62.61,356.41,102.0
2025-03-29 08:20:13,63.22,68.03,292.49,102.0
2025-03-29 08:35:13,66.23,78.09,266.71,102.0
2025-03-29 08:50:13,75.81,95.73,387.35,102.0
2025-03-29 09:05:13,67.14,68.6,295.03,102.0
2025-03-29 09:20:13,80.44,84.34,286.94,102.0
2025-03-29 09:35:13,83.71,98.38,310.67,103.0
2025-03-29 09:50:13,71.03,62.01,309.89,103.0
2025-03-29 10:05:13,88.22,72.09,296.18,103.0
2025-03-29 10:20:13,85.94,88.28,291.4,103.0
2025-03-29 10:35:13,73.92,79.44,360.59,103.0
2025-03-29 10:50:13,74.84,97.25,351.63,103.0
2025-03-29 11:05:13,82.19,78.47,257.58,103.0
2025-03-29 11:20:13,80.38,84.85,339.12,103.0
2025-03-29 11:35:13,87.82,97.24,352.78,102.0
2025-03-29 11:50:13,87.54,91.83,368.36,102.0
2025-03-29 12:05:13,61.11,71.93,259.82,102.0
2025-03-29 12:20:13,73.36,94.4,371.07,102.0
2025-03-29 12:35:13,74.37,78.28,269.07,102.0
2025-03-29 12:50:13,87.83,93.52,346.53,102.0
2025-03-29 13:05:13,80.75,81.86,257.99,102.0
2025-03-29 13:20:13,80.85,63.39,353.32,102.0
2025-03-29 13:35:13,67.16,95.18,259.23,102.0
2025-03-29 13:50:13,75.07,77.97,379.45,102.0
2025-03-29 14:05:13,86.7,85.18,348.76,102.0
2025-03-29 14:20:13,73.04,85.68,283.01,102.0
2025-03-29 14:35:13,85.42,94.21,374.97,103.0
2025-03-29 14:50:13,69.52,62.38,318.95,102.0
2025-03-29 15:05:13,63.5,81.44,254.94,102.0
2025-03-29 15:20:13,86.11,64.71,382.51,102.0
2025-03-29 15:35:13,82.78,69.11,284.02,102.0
2025-03-29 15:50:13,81.47,73.82,304.13,102.0
2025-03-29 16:05:13,63.72,81.47,291.1,102.0
2025-03-29 16:20:13,69.17,76.84,381.22,102.0
2025-03-29 16:35:13,78.51,66.53,315.29,102.0
2025-03-29 16:50:13,86.06,86.23,264.22,102.0
2025-03-29 17:05:13,89.71,87.29,317.05,103.0
2025-03-29 17:20:13,89.66,96.4,345.96,103.0
2025-03-29 17:35:13,83.68,79.1,260.22,103.0
2025-03-29 17:50:13,78.58,60.57,352.58,103.0
2025-03-29 18:05:13,82.22,64.66,313.26,103.0
2025-03-29 18:20:13,75.16,80.51,283.47,103.0
2025-03-29 18:35:13,62.45,92.53,250.34,103.0
2025-03-29 18:50:13,88.43,98.96,316.94,102.0
2025-03-29 19:05:13,72.64,84.26,251.85,103.0
2025-03-29 19:20:13,64.54,66.32,371.64,102.0
2025-03-29 19:35:13,69.2,61.28,345.91,102.0
2025-03-29 19:50:13,75.81,73.95,332.62,102.0
2025-03-29 20:05:13,79.43,98.78,323.03,103.0
2025-03-29 20:20:13,63.37,96.41,366.62,102.0
2025-03-29 20:35:13,66.98,76.58,306.69,102.0
2025-03-29 20:50:13,79.37,67.97,328.02,102.0
2025-03-29 21:05:13,67.87,77.3,314.64,102.0
2025-03-29 21:20:13,61.49,69.39,292.95,102.0
2025-03-29 21:35:13,72.62,63.55,314.69,102.0
2025-03-29 21:50:13,82.56,61.62,301.63,102.0
2025-03-29 22:05:13,87.35,86.14,371.89,102.0
2025-03-29 22:20:13,89.57,77.49,295.27,102.0
2025-03-29 22:35:13,88.62,67.79,368.76,102.0
2025-03-29 22:50:13,83.58,77.03,257.14,102.0
2025-03-29 23:05:13,63.9,83.73,317.22,102.0
2025-03-29 23:20:13,82.18,90.98,337.94,102.0
2025-03-29 23:35:13,84.17,77.93,287.97,102.0
2025-03-29 23:50:13,63.34,73.54,361.1,102.0
2025-03-30 00:05:13,76.48,60.13,371.37,102.0
2025-03-30 00:20:13,73.7,86.77,383.47,103.0
2025-03-30 00:35:13,68.35,62.03,301.53,103.0
2025-03-30 00:50:13,62.73,66.86,386.68,103.0
2025-03-30 01:05:13,62.24,62.31,329.87,103.0
2025-03-30 01:20:13,62.07,72.74,383.05,103.0
2025-03-30 01:35:13,69.96,71.5,278.18,103.0
2025-03-30 01:50:13,74.31,82.2,369.02,103.0
2025-03-30 02:05:13,67.7,92.5,260.41,103.0
2025-03-30 02:20:13,62.82,84.36,363.78,103.0
2025-03-30 02:35:13,68.25,79.56,370.81,103.0
2025-03-30 02:50:13,77.43,73.73,374.09,103.0
2025-03-30 03:05:13,77.56,87.32,343.39,103.0
2025-03-30 03:20:13,82.49,85.83,354.29,103.0
2025-03-30 03:35:13,83.97,68.81,353.55,103.0
2025-03-30 03:50:13,85.4,67.93,374.42,103.0
2025-03-30 04:05:13,76.39,92.41,387.64,103.0
2025-03-30 04:20:13,87.76,67.5,319.87,103.0
2025-03-30 04:35:13,61.96,73.51,353.61,103.0
2025-03-30 04:50:13,78.96,60.95,381.89,103.0
2025-03-30 05:05:13,82.94,67.69,357.86,103.0
2025-03-30 05:20:13,69.2,65.43,351.31,103.0
2025-03-30 05:35:13,66.84,79.71,359.4,103.0
2025-03-30 05:50:13,79.27,96.62,344.88,103.0
2025-03-30 06:05:13,86.04,65.83,339.17,103.0
2025-03-30 06:20:13,62.68,60.59,353.96,102.0
2025-03-30 06:35:13,73.18,86.17,333.84,102.0
2025-03-30 06:50:13,88.6,69.35,308.75,102.0
2025-03-30 07:05:13,82.6,68.56,297.47,102.0
2025-03-30 07:20:13,66.19,85.01,293.34,102.0
2025-03-30 07:35:13,89.23,84.7,387.52,103.0
2025-03-30 07:50:13,71.24,62.68,285.06,102.0
2025-03-30 08:05:13,61.45,83.75,329.02,103.0
2025-03-30 08:20:13,65.64,78.48,319.05,103.0
2025-03-30 08:35:13,78.99,62.81,341.67,103.0
2025-03-30 08:50:13,71.86,73.68,326.06,103.0
2025-03-30 09:05:13,64.27,81.97,338.94,103.0
2025-03-30 09:20:13,80.61,77.39,372.91,103.0
2025-03-30 09:35:13,83.72,93.65,279.67,103.0
2025-03-30 09:50:13,84.83,66.37,289.5,103.0
2025-03-30 10:05:13,87.48,91.84,381.79,103.0
2025-03-30 10:20:13,67.96,67.66,250.13,103.0
2025-03-30 10:35:13,84.48,73.24,285.0,103.0
2025-03-30 10:50:13,79.43,74.1,332.63,103.0
2025-03-30 11:05:13,68.91,69.92,260.88,103.0
2025-03-30 11:20:13,77.85,81.34,299.28,103.0
2025-03-30 11:35:13,85.89,86.93,271.56,103.0
2025-03-30 11:50:13,64.84,95.88,309.19,103.0
2025-03-30 12:05:13,85.34,93.47,277.34,103.0
2025-03-30 12:20:13,68.9,79.61,348.02,103.0
2025-03-30 12:35:13,78.25,83.04,295.21,103.0
2025-03-30 12:50:13,85.1,69.69,332.0,103.0
2025-03-30 13:05:13,67.92,66.53,338.66,103.0
2025-03-30 13:20:13,67.85,89.65,289.76,103.0
2025-03-30 13:35:13,81.1,93.13,336.6,103.0
2025-03-30 13:50:13,66.86,77.83,275.98,103.0
2025-03-30 14:05:13,89.71,76.74,357.75,103.0
2025-03-30 14:20:13,67.64,78.49,261.93,103.0
2025-03-30 14:35:13,67.67,91.4,308.72,103.0
2025-03-30 14:50:13,80.5,94.75,266.21,103.0
2025-03-30 15:05:13,85.61,60.96,271.04,103.0
2025-03-30 15:20:13,74.51,75.93,337.28,103.0
2025-03-30 15:35:13,69.75,80.67,385.75,103.0
2025-03-30 15:50:13,64.18,86.89,355.11,103.0
2025-03-30 16:05:13,66.57,84.57,347.07,103.0
2025-03-30 16:20:13,81.18,80.79,356.15,103.0
2025-03-30 16:35:13,71.5,71.17,369.6,103.0
2025-03-30 16:50:13,88.33,76.86,346.35,103.0
2025-03-30 17:05:13,80.32,61.75,371.32,103.0
2025-03-30 17:20:13,69.82,88.02,358.51,103.0
2025-03-30 17:35:13,69.84,99.61,347.31,103.0
2025-03-30 17:50:13,79.5,82.95,337.3,103.0
2025-03-30 18:05:13,80.7,99.95,351.48,103.0
2025-03-30 18:20:13,68.75,88.62,387.66,103.0
2025-03-30 18:35:13,73.95,73.28,340.79,102.0
2025-03-30 18:50:13,82.87,88.95,273.07,103.0
2025-03-30 19:05:13,65.98,78.34,309.29,102.0
2025-03-30 19:20:13,68.74,76.64,270.08,103.0
2025-03-30 19:35:13,73.01,64.8,275.96,102.0
2025-03-30 19:50:13,63.33,71.83,344.52,103.0
2025-03-30 20:05:13,69.56,79.25,288.9,103.0
2025-03-30 20:20:13,71.2,72.83,274.97,103.0
2025-03-30 20:35:13,79.6,85.06,318.15,103.0
2025-03-30 20:50:13,84.18,85.13,255.05,103.0
2025-03-30 21:05:13,76.02,80.77,260.65,103.0
2025-03-30 21:20:13,64.02,70.84,320.41,103.0
2025-03-30 21:35:13,85.01,81.7,354.56,103.0
2025-03-30 21:50:13,65.14,68.92,376.01,103.0
2025-03-30 22:05:13,88.53,87.72,277.31,103.0
2025-03-30 22:20:13,82.57,82.69,313.16,103.0
2025-03-30 22:35:13,84.03,96.99,264.71,103.0
2025-03-30 22:50:13,85.06,81.79,374.06,102.0
2025-03-30 23:05:13,61.53,79.5,267.92,102.0
2025-03-30 23:20:13,88.08,60.36,339.72,102.0
2025-03-30 23:35:13,66.52,91.77,386.77,102.0
2025-03-30 23:50:13,86.13,88.21,312.7,102.0
2025-03-31 00:05:13,68.1,92.19,279.61,103.0
2025-03-31 00:20:13,79.52,62.91,250.63,102.0
2025-03-31 00:35:13,77.24,84.06,336.1,103.0
2025-03-31 00:50:13,88.2,69.19,333.84,103.0
2025-03-31 01:05:13,80.17,67.38,257.94,103.0
2025-03-31 01:20:13,68.02,88.63,250.27,103.0
2025-03-31 01:35:13,85.43,99.36,292.13,103.0
2025-03-31 01:50:13,62.59,83.18,269.17,102.0
2025-03-31 02:05:13,67.01,67.32,378.03,102.0
2025-03-31 02:20:13,65.15,75.36,381.43,103.0
2025-03-31 02:35:13,72.01,65.78,260.36,103.0
2025-03-31 02:50:13,81.14,99.29,253.43,103.0
2025-03-31 03:05:13,67.62,74.32,350.97,103.0
2025-03-31 03:20:13,85.62,90.29,281.38,103.0
2025-03-31 03:35:13,64.37,91.33,289.96,103.0
2025-03-31 03:50:13,83.37,61.8,384.09,103.0
2025-03-31 04:05:13,89.29,98.54,298.68,102.0
2025-03-31 04:20:13,86.94,86.11,294.2,102.0
2025-03-31 04:35:13,76.02,62.67,345.4,102.0
2025-03-31 04:50:13,60.58,80.93,379.5,102.0
2025-03-31 05:05:13,72.14,88.62,281.03,102.0
2025-03-31 05:20:13,70.03,67.59,369.75,102.0
2025-03-31 05:35:13,82.32,79.4,387.47,102.0
2025-03-31 05:50:13,80.98,66.53,376.25,102.0
2025-03-31 06:05:13,72.77,77.25,380.68,102.0
2025-03-31 06:20:13,62.82,90.79,341.56,102.0
2025-03-31 06:35:13,68.44,71.62,277.86,102.0
2025-03-31 06:50:13,86.74,64.75,346.72,102.0
2025-03-31 07:05:13,82.24,81.23,267.92,102.0
2025-03-31 07:20:13,64.65,70.8,314.8,102.0
2025-03-31 07:35:13,75.77,73.33,384.84,103.0
2025-03-31 07:50:13,77.76,77.91,311.32,103.0
2025-03-31 08:05:13,68.51,61.1,318.38,103.0
2025-03-31 08:20:13,73.09,80.44,272.9,103.0
2025-03-31 08:35:13,69.87,60.45,297.29,103.0
2025-03-31 08:50:13,81.41,91.96,259.8,103.0
2025-03-31 09:05:13,80.16,78.74,269.69,103.0
2025-03-31 09:20:13,75.04,94.25,315.69,103.0
2025-03-31 09:35:13,76.95,70.58,286.64,103.0
2025-03-31 09:50:13,71.81,88.04,273.03,103.0
2025-03-31 10:05:13,70.56,93.15,283.42,103.0
2025-03-31 10:20:13,70.1,85.1,304.01,103.0
2025-03-31 10:35:13,67.16,85.65,297.56,103.0
2025-03-31 10:50:13,84.76,61.18,381.15,103.0
2025-03-31 11:05:13,84.51,65.0,283.39,103.0
2025-03-31 11:20:13,65.88,89.91,320.65,103.0
2025-03-31 11:35:13,69.01,99.48,276.13,104.0
2025-03-31 11:50:13,84.55,69.08,370.51,104.0
2025-03-31 12:05:13,68.26,73.18,310.08,104.0
2025-03-31 12:20:13,86.22,91.69,375.37,104.0
2025-03-31 12:35:13,70.74,92.2,340.67,104.0
2025-03-31 12:50:13,83.18,72.59,266.39,104.0
2025-03-31 13:05:13,63.94,83.2,326.49,104.0
2025-03-31 13:20:13,63.62,68.31,375.12,104.0
2025-03-31 13:35:13,79.48,62.15,368.53,103.0
2025-03-31 13:50:13,61.2,66.29,267.59,103.0
2025-03-31 14:05:13,68.38,69.89,304.34,103.0
2025-03-31 14:20:13,71.37,74.25,331.97,104.0
2025-03-31 14:35:13,64.9,87.51,347.25,104.0
2025-03-31 14:50:13,64.47,78.66,374.47,104.0
2025-03-31 15:05:13,76.58,74.63,281.83,104.0
2025-03-31 15:20:13,73.9,72.0,348.65,104.0
2025-03-31 15:35:13,67.59,91.16,320.83,104.0
2025-03-31 15:50:13,60.96,65.32,340.5,104.0
2025-03-31 16:05:13,71.14,92.7,359.56,104.0
2025-03-31 16:20:13,81.51,96.29,307.35,103.0
2025-03-31 16:35:13,87.21,85.47,338.92,104.0
2025-03-31 16:50:13,73.77,92.79,305.4,103.0
2025-03-31 17:05:13,74.73,96.71,283.89,103.0
2025-03-31 17:20:13,66.21,61.61,315.95,103.0
2025-03-31 17:35:13,64.35,64.65,290.06,103.0
2025-03-31 17:50:13,76.72,80.09,369.0,103.0
2025-03-31 18:05:13,70.54,87.35,351.61,103.0
2025-03-31 18:20:13,81.34,74.5,345.87,103.0
2025-03-31 18:35:13,77.36,93.01,302.88,103.0
2025-03-31 18:50:13,88.2,72.18,361.63,103.0
2025-03-31 19:05:13,74.64,76.02,313.94,103.0
2025-03-31 19:20:13,71.76,62.43,311.1,103.0
2025-03-31 19:35:13,89.6,84.64,254.81,103.0
2025-03-31 19:50:13,83.51,92.53,271.53,103.0
2025-03-31 20:05:13,77.8,64.19,251.49,103.0
2025-03-31 20:20:13,69.73,62.9,280.18,103.0
2025-03-31 20:35:13,75.53,90.59,266.81,103.0
2025-03-31 20:50:13,88.33,60.67,318.74,103.0
2025-03-31 21:05:13,64.9,73.83,293.12,103.0
2025-03-31 21:20:13,77.98,78.61,367.09,103.0
2025-03-31 21:35:13,81.81,74.5,385.69,102.0
2025-03-31 21:50:13,70.3,83.39,296.97,102.0
2025-03-31 22:05:13,75.43,65.24,296.85,102.0
2025-03-31 22:20:13,74.71,62.89,308.83,102.0
2025-03-31 22:35:13,76.85,70.93,326.11,102.0
2025-03-31 22:50:13,63.83,61.11,334.74,102.0
2025-03-31 23:05:13,80.03,74.04,366.48,102.0
2025-03-31 23:20:13,89.0,65.66,388.73,102.0
2025-03-31 23:35:13,79.62,86.05,267.92,102.0
2025-03-31 23:50:13,75.36,99.44,258.61,102.0
2025-04-01 00:05:13,60.81,80.74,376.4,102.0
2025-04-01 00:20:13,70.98,63.61,351.17,102.0
2025-04-01 00:35:13,66.69,64.92,312.59,102.0
2025-04-01 00:50:13,85.22,98.84,257.47,102.0
2025-04-01 01:05:13,85.27,65.1,376.64,102.0
2025-04-01 01:20:13,66.45,72.45,317.87,102.0
2025-04-01 01:35:13,71.42,81.54,380.7,103.0
2025-04-01 01:50:13,81.87,82.1,320.67,103.0
2025-04-01 02:05:13,88.69,83.17,344.02,103.0
2025-04-01 02:20:13,88.78,82.81,342.89,104.0
2025-04-01 02:35:13,82.36,95.19,382.57,103.0
2025-04-01 02:50:13,87.25,81.72,376.84,103.0
2025-04-01 03:05:13,65.9,76.37,380.67,104.0
2025-04-01 03:20:13,80.4,77.87,341.52,104.0
2025-04-01 03:35:13,85.06,62.06,347.46,104.0
2025-04-01 03:50:13,84.47,84.49,262.24,104.0
2025-04-01 04:05:13,82.86,70.07,361.57,104.0
2025-04-01 04:20:13,73.35,86.86,276.58,104.0
2025-04-01 04:35:13,89.97,90.08,334.39,104.0
2025-04-01 04:50:13,75.74,73.8,263.7,104.0
2025-04-01 05:05:13,75.73,90.9,381.55,104.0
2025-04-01 05:20:13,89.19,77.74,366.84,104.0
2025-04-01 05:35:13,74.22,88.0,298.04,104.0
2025-04-01 05:50:13,64.01,78.86,354.26,104.0
2025-04-01 06:05:13,78.14,64.24,386.56,104.0
2025-04-01 06:20:13,78.89,87.77,354.46,104.0
2025-04-01 06:35:13,86.13,95.8,251.9,104.0
2025-04-01 06:50:13,76.22,78.61,295.43,104.0
2025-04-01 07:05:13,85.82,91.74,386.62,104.0
2025-04-01 07:20:13,81.66,84.7,375.43,104.0
2025-04-01 07:35:13,61.14,92.98,357.65,104.0
2025-04-01 07:50:13,82.48,82.74,347.83,104.0
2025-04-01 08:05:13,84.63,82.03,316.69,104.0
2025-04-01 08:20:13,77.48,79.36,381.0,105.0
2025-04-01 08:35:13,71.57,69.48,328.37,105.0
2025-04-01 08:50:13,80.89,90.91,378.37,105.0
2025-04-01 09:05:13,64.31,67.71,267.61,105.0
2025-04-01 09:20:13,83.02,93.63,360.21,105.0
2025-04-01 09:35:13,86.02,66.2,250.28,105.0
2025-04-01 09:50:13,80.62,72.74,333.61,105.0
2025-04-01 10:05:13,60.31,80.09,277.61,105.0
2025-04-01 10:20:13,77.16,77.49,380.36,105.0
2025-04-01 10:35:13,72.8,90.67,344.61,105.0
2025-04-01 10:50:13,70.91,62.48,263.15,105.0
2025-04-01 11:05:13,88.89,80.87,336.06,105.0
2025-04-01 11:20:13,75.03,89.92,284.17,105.0
2025-04-01 11:35:13,83.86,65.47,250.38,105.0
2025-04-01 11:50:13,89.51,61.79,272.03,105.0
2025-04-01 12:05:13,64.28,89.49,288.31,105.0
2025-04-01 12:20:13,75.21,95.87,346.93,105.0
2025-04-01 12:35:13,63.33,94.71,375.3,105.0
2025-04-01 12:50:13,62.72,65.71,277.24,105.0
2025-04-01 13:05:13,65.92,91.51,282.47,105.0
2025-04-01 13:20:13,64.66,84.35,346.92,104.0
2025-04-01 13:35:13,89.01,74.51,276.57,105.0
2025-04-01 13:50:13,85.66,64.07,366.22,105.0
2025-04-01 14:05:13,80.06,60.64,309.08,105.0
2025-04-01 14:20:13,71.57,68.33,340.46,105.0
2025-04-01 14:35:13,60.07,97.1,306.4,104.0
2025-04-01 14:50:13,75.51,98.19,353.84,105.0
2025-04-01 15:05:13,60.83,81.44,378.85,105.0
2025-04-01 15:20:13,79.23,78.76,284.38,105.0
2025-04-01 15:35:13,77.81,66.91,313.93,105.0
2025-04-01 15:50:13,61.69,100.0,383.41,105.0
2025-04-01 16:05:13,75.26,62.91,289.47,105.0
2025-04-01 16:20:13,75.7,84.21,344.62,105.0
2025-04-01 16:35:13,69.29,91.89,308.08,105.0
2025-04-01 16:50:13,85.71,67.33,383.66,105.0
2025-04-01 17:05:13,88.7,84.72,288.36,104.0
2025-04-01 17:20:13,61.13,81.64,360.27,105.0
2025-04-01 17:35:13,86.31,64.42,387.32,104.0
