time,relative_humidity,temperature,co2_levels,population
2025-03-27 17:20:13,85.97,97.32,327.38,98.0
2025-03-27 17:35:13,85.65,77.91,387.98,98.0
2025-03-27 17:50:13,60.04,79.64,259.91,98.0
2025-03-27 18:05:13,76.63,88.43,277.42,98.0
2025-03-27 18:20:13,70.2,72.75,367.53,98.0
2025-03-27 18:35:13,68.51,73.23,367.05,98.0
2025-03-27 18:50:13,74.38,68.39,328.59,99.0
2025-03-27 19:05:13,82.01,77.97,319.91,99.0
2025-03-27 19:20:13,88.81,87.47,280.6,99.0
2025-03-27 19:35:13,64.65,90.64,252.22,99.0
2025-03-27 19:50:13,89.85,62.42,343.41,99.0
2025-03-27 20:05:13,64.76,74.4,337.07,99.0
2025-03-27 20:20:13,61.93,73.21,369.99,99.0
2025-03-27 20:35:13,83.66,82.41,335.11,99.0
2025-03-27 20:50:13,77.09,76.32,276.69,99.0
2025-03-27 21:05:13,65.62,97.22,255.42,99.0
2025-03-27 21:20:13,62.38,91.83,292.5,99.0
2025-03-27 21:35:13,69.55,78.69,350.63,99.0
2025-03-27 21:50:13,82.59,64.04,346.25,99.0
2025-03-27 22:05:13,76.02,88.3,378.76,99.0
2025-03-27 22:20:13,88.4,63.06,309.24,99.0
2025-03-27 22:35:13,74.41,64.33,307.35,99.0
2025-03-27 22:50:13,77.17,75.88,282.69,99.0
2025-03-27 23:05:13,73.51,91.5,256.02,99.0
2025-03-27 23:20:13,88.36,97.98,266.62,99.0
2025-03-27 23:35:13,79.12,87.61,374.9,99.0
2025-03-27 23:50:13,77.31,96.49,381.44,99.0
2025-03-28 00:05:13,89.45,71.29,372.92,98.0
2025-03-28 00:20:13,75.6,76.18,283.34,98.0
2025-03-28 00:35:13,67.01,82.57,304.14,98.0
2025-03-28 00:50:13,78.44,94.89,360.94,98.0
2025-03-28 01:05:13,63.77,72.52,270.21,98.0
2025-03-28 01:20:13,69.97,91.53,360.71,98.0
2025-03-28 01:35:13,76.3,94.89,299.13,98.0
2025-03-28 01:50:13,63.45,61.38,250.66,98.0
2025-03-28 02:05:13,73.44,69.81,293.25,98.0
2025-03-28 02:20:13,61.84,80.95,291.65,98.0
2025-03-28 02:35:13,62.78,96.79,282.68,98.0
2025-03-28 02:50:13,75.15,96.64,303.1,99.0
2025-03-28 03:05:13,78.06,77.24,294.95,98.0
2025-03-28 03:20:13,67.84,62.3,298.51,98.0
2025-03-28 03:35:13,87.03,86.55,319.11,99.0
2025-03-28 03:50:13,70.06,87.21,319.65,99.0
2025-03-28 04:05:13,74.81,90.2,361.88,99.0
2025-03-28 04:20:13,82.58,70.96,298.76,98.0
2025-03-28 04:35:13,84.01,60.31,337.29,98.0
2025-03-28 04:50:13,69.14,81.2,331.81,98.0
2025-03-28 05:05:13,82.38,67.51,310.09,98.0
2025-03-28 05:20:13,89.47,69.65,325.82,98.0
2025-03-28 05:35:13,71.83,67.23,355.35,98.0
2025-03-28 05:50:13,66.23,65.09,320.75,98.0
2025-03-28 06:05:13,84.87,80.93,304.24,98.0
2025-03-28 06:20:13,60.63,67.4,379.9,98.0
2025-03-28 06:35:13,88.04,88.56,283.1,98.0
2025-03-28 06:50:13,69.58,61.61,374.05,98.0
2025-03-28 07:05:13,60.93,74.5,343.24,98.0
2025-03-28 07:20:13,67.48,70.27,258.03,98.0
2025-03-28 07:35:13,76.75,62.89,379.65,99.0
2025-03-28 07:50:13,88.49,82.22,358.74,99.0
2025-03-28 08:05:13,84.47,70.0,353.92,98.0
2025-03-28 08:20:13,70.96,64.93,312.55,98.0
2025-03-28 08:35:13,79.37,79.27,279.64,98.0
2025-03-28 08:50:13,69.34,87.94,261.57,98.0
2025-03-28 09:05:13,77.79,85.36,294.44,99.0
2025-03-28 09:20:13,80.17,78.25,333.11,99.0
2025-03-28 09:35:13,78.15,99.88,340.44,98.0
2025-03-28 09:50:13,62.72,86.37,316.11,99.0
2025-03-28 10:05:13,84.41,81.5,383.0,99.0
2025-03-28 10:20:13,89.7,99.8,259.59,99.0
2025-03-28 10:35:13,78.42,68.87,361.95,99.0
2025-03-28 10:50:13,67.69,61.62,270.65,99.0
2025-03-28 11:05:13,71.8,97.0,386.41,99.0
2025-03-28 11:20:13,85.56,67.72,377.67,99.0
2025-03-28 11:35:13,69.35,95.29,333.28,99.0
2025-03-28 11:50:13,65.78,80.77,323.36,99.0
2025-03-28 12:05:13,77.67,82.44,302.17,100.0
2025-03-28 12:20:13,71.83,85.74,279.99,99.0
2025-03-28 12:35:13,76.79,90.1,341.89,100.0
2025-03-28 12:50:13,86.59,84.61,256.54,100.0
2025-03-28 13:05:13,83.86,90.98,290.97,99.0
2025-03-28 13:20:13,74.33,91.06,274.46,99.0
2025-03-28 13:35:13,69.66,82.58,296.53,99.0
2025-03-28 13:50:13,77.35,68.04,388.24,99.0
2025-03-28 14:05:13,68.19,87.21,293.87,99.0
2025-03-28 14:20:13,79.05,93.08,288.93,99.0
2025-03-28 14:35:13,60.49,89.03,383.18,99.0
2025-03-28 14:50:13,63.26,70.9,346.0,99.0
2025-03-28 15:05:13,87.5,87.77,280.6,100.0
2025-03-28 15:20:13,89.9,61.56,325.28,100.0
2025-03-28 15:35:13,71.64,76.83,311.88,100.0
2025-03-28 15:50:13,72.25,79.88,292.05,100.0
2025-03-28 16:05:13,62.66,75.99,287.9,100.0
2025-03-28 16:20:13,62.02,99.86,356.91,100.0
2025-03-28 16:35:13,88.53,74.43,297.85,100.0
2025-03-28 16:50:13,76.28,66.4,329.37,100.0
2025-03-28 17:05:13,75.19,94.36,329.27,100.0
2025-03-28 17:20:13,70.99,96.65,326.07,100.0
2025-03-28 17:35:13,77.71,74.12,349.17,100.0
2025-03-28 17:50:13,82.72,80.18,301.75,100.0
2025-03-28 18:05:13,67.03,82.83,365.93,100.0
2025-03-28 18:20:13,73.44,95.12,362.55,100.0
2025-03-28 18:35:13,78.64,70.42,364.58,100.0
2025-03-28 18:50:13,70.32,62.09,358.86,100.0
2025-03-28 19:05:13,68.95,85.04,334.65,101.0
2025-03-28 19:20:13,71.91,96.64,367.78,101.0
2025-03-28 19:35:13,86.56,83.34,386.86,101.0
2025-03-28 19:50:13,73.05,72.74,351.49,101.0
2025-03-28 20:05:13,70.11,84.68,348.92,101.0
2025-03-28 20:20:13,81.35,98.6,380.23,101.0
2025-03-28 20:35:13,77.74,95.49,338.56,101.0
2025-03-28 20:50:13,78.15,95.0,292.64,101.0
2025-03-28 21:05:13,82.69,80.45,388.76,101.0
2025-03-28 21:20:13,68.93,67.72,266.3,101.0
2025-03-28 21:35:13,86.46,96.46,354.7,101.0
2025-03-28 21:50:13,61.17,97.08,310.59,101.0
2025-03-28 22:05:13,82.76,80.59,364.43,101.0
2025-03-28 22:20:13,86.31,92.2,362.27,101.0
2025-03-28 22:35:13,65.73,88.68,374.04,101.0
2025-03-28 22:50:13,79.11,96.72,386.76,101.0
2025-03-28 23:05:13,77.28,88.67,377.93,101.0
2025-03-28 23:20:13,84.36,77.46,294.75,101.0
2025-03-28 23:35:13,75.14,60.87,317.58,101.0
2025-03-28 23:50:13,81.98,64.68,321.33,101.0
2025-03-29 00:05:13,68.61,64.51,250.26,101.0
2025-03-29 00:20:13,86.41,74.96,257.56,102.0
2025-03-29 00:35:13,83.19,61.41,365.96,102.0
2025-03-29 00:50:13,65.41,75.99,260.66,102.0
2025-03-29 01:05:13,88.17,78.65,340.02,101.0
2025-03-29 01:20:13,76.65,61.68,328.79,101.0
2025-03-29 01:35:13,70.79,64.03,381.96,101.0
2025-03-29 01:50:13,70.25,73.44,302.14,101.0
2025-03-29 02:05:13,79.4,91.76,331.2,102.0
2025-03-29 02:20:13,88.18,97.02,274.86,101.0
2025-03-29 02:35:13,81.39,62.92,387.81,102.0
2025-03-29 02:50:13,85.51,71.3,276.23,102.0
2025-03-29 03:05:13,82.61,82.67,370.63,101.0
2025-03-29 03:20:13,86.97,91.93,253.65,102.0
2025-03-29 03:35:13,79.32,98.58,307.16,101.0
2025-03-29 03:50:13,80.71,62.75,379.6,101.0
2025-03-29 04:05:13,67.22,84.53,266.56,101.0
2025-03-29 04:20:13,60.07,70.38,271.18,101.0
2025-03-29 04:35:13,80.58,83.63,379.2,102.0
2025-03-29 04:50:13,74.52,82.22,263.77,101.0
2025-03-29 05:05:13,78.74,72.85,288.69,101.0
2025-03-29 05:20:13,85.39,90.59,376.41,101.0
2025-03-29 05:35:13,81.63,69.17,366.71,102.0
2025-03-29 05:50:13,82.35,71.58,257.13,102.0
2025-03-29 06:05:13,70.07,71.55,276.71,102.0
2025-03-29 06:20:13,71.1,72.81,301.65,102.0
2025-03-29 06:35:13,77.28,70.75,310.78,102.0
2025-03-29 06:50:13,62.12,80.53,258.44,102.0
2025-03-29 07:05:13,66.6,60.65,359.07,102.0
2025-03-29 07:20:13,66.95,95.17,309.67,102.0
2025-03-29 07:35:13,63.32,83.65,380.37,102.0
2025-03-29 07:50:13,64.69,61.26,378.41,102.0
2025-03-29 08:05:13,60.61,75.15,342.1,102.0
2025-03-29 08:20:13,75.86,61.49,274.89,102.0
2025-03-29 08:35:13,83.1,93.09,363.63,102.0
2025-03-29 08:50:13,64.73,69.83,340.38,102.0
2025-03-29 09:05:13,68.83,61.19,309.83,102.0
2025-03-29 09:20:13,89.06,93.08,308.29,102.0
2025-03-29 09:35:13,83.27,95.27,375.31,102.0
2025-03-29 09:50:13,83.82,95.99,348.74,102.0
2025-03-29 10:05:13,60.46,75.19,266.11,102.0
2025-03-29 10:20:13,85.84,72.19,264.59,102.0
2025-03-29 10:35:13,62.13,71.55,254.1,102.0
2025-03-29 10:50:13,86.69,96.6,305.82,103.0
2025-03-29 11:05:13,86.29,86.06,289.52,102.0
2025-03-29 11:20:13,75.15,99.55,276.9,102.0
2025-03-29 11:35:13,80.48,66.0,288.01,102.0
2025-03-29 11:50:13,82.93,84.58,281.54,102.0
2025-03-29 12:05:13,63.67,63.22,290.93,102.0
2025-03-29 12:20:13,61.74,64.28,364.06,103.0
2025-03-29 12:35:13,84.85,78.9,288.0,103.0
2025-03-29 12:50:13,78.19,87.46,297.95,103.0
2025-03-29 13:05:13,67.11,62.45,268.08,103.0
2025-03-29 13:20:13,67.0,77.2,261.28,103.0
2025-03-29 13:35:13,71.99,88.7,299.86,103.0
2025-03-29 13:50:13,70.24,70.23,314.18,103.0
2025-03-29 14:05:13,75.62,91.22,355.52,103.0
2025-03-29 14:20:13,81.34,80.44,281.89,103.0
2025-03-29 14:35:13,70.62,91.23,251.37,103.0
2025-03-29 14:50:13,66.39,70.38,316.03,103.0
2025-03-29 15:05:13,74.07,66.65,269.68,103.0
2025-03-29 15:20:13,74.34,91.73,369.56,103.0
2025-03-29 15:35:13,81.56,91.04,281.45,103.0
2025-03-29 15:50:13,79.93,67.1,280.31,103.0
2025-03-29 16:05:13,60.36,62.81,290.16,103.0
2025-03-29 16:20:13,66.06,65.37,294.99,103.0
2025-03-29 16:35:13,89.79,89.78,308.27,103.0
2025-03-29 16:50:13,83.68,89.93,259.01,103.0
2025-03-29 17:05:13,78.89,88.17,372.64,103.0
2025-03-29 17:20:13,84.35,81.5,326.33,103.0
2025-03-29 17:35:13,60.56,65.41,296.74,104.0
2025-03-29 17:50:13,65.67,82.97,263.96,103.0
2025-03-29 18:05:13,88.51,72.01,303.91,104.0
2025-03-29 18:20:13,69.81,71.62,293.68,103.0
2025-03-29 18:35:13,83.75,81.12,330.62,104.0
2025-03-29 18:50:13,79.12,73.02,270.48,104.0
2025-03-29 19:05:13,73.08,86.94,271.06,104.0
2025-03-29 19:20:13,86.68,91.5,364.77,104.0
2025-03-29 19:35:13,63.17,72.33,388.76,104.0
2025-03-29 19:50:13,87.92,84.41,279.36,104.0
2025-03-29 20:05:13,78.07,92.1,378.51,104.0
2025-03-29 20:20:13,85.58,99.98,332.99,105.0
2025-03-29 20:35:13,85.13,93.98,317.93,105.0
2025-03-29 20:50:13,70.76,96.9,271.85,104.0
2025-03-29 21:05:13,74.19,78.36,357.95,105.0
2025-03-29 21:20:13,76.32,81.43,370.6,105.0
2025-03-29 21:35:13,78.06,96.35,283.5,105.0
2025-03-29 21:50:13,88.84,66.32,268.43,105.0
2025-03-29 22:05:13,72.15,90.14,297.23,105.0
2025-03-29 22:20:13,74.52,75.48,343.08,105.0
2025-03-29 22:35:13,87.13,76.08,387.51,105.0
2025-03-29 22:50:13,87.09,65.6,380.04,105.0
2025-03-29 23:05:13,65.67,65.35,385.92,105.0
2025-03-29 23:20:13,71.07,86.67,337.09,105.0
2025-03-29 23:35:13,69.17,70.99,359.65,105.0
2025-03-29 23:50:13,77.48,93.98,365.46,104.0
2025-03-30 00:05:13,72.44,80.67,351.96,104.0
2025-03-30 00:20:13,81.74,82.52,323.56,104.0
2025-03-30 00:35:13,72.03,77.61,328.31,104.0
2025-03-30 00:50:13,88.29,95.05,305.85,105.0
2025-03-30 01:05:13,62.0,92.72,263.15,104.0
2025-03-30 01:20:13,70.71,62.04,355.48,104.0
2025-03-30 01:35:13,84.65,85.56,383.99,105.0
2025-03-30 01:50:13,72.3,72.67,362.42,104.0
2025-03-30 02:05:13,69.41,87.91,297.8,105.0
2025-03-30 02:20:13,60.08,63.84,302.8,105.0
2025-03-30 02:35:13,87.4,74.62,295.05,105.0
2025-03-30 02:50:13,73.41,94.46,307.94,105.0
2025-03-30 03:05:13,89.97,71.42,252.28,105.0
2025-03-30 03:20:13,77.42,79.32,379.79,105.0
2025-03-30 03:35:13,82.26,70.21,316.53,105.0
2025-03-30 03:50:13,87.23,79.45,335.74,105.0
2025-03-30 04:05:13,77.57,97.35,288.19,106.0
2025-03-30 04:20:13,75.33,88.01,385.51,106.0
2025-03-30 04:35:13,86.93,66.33,341.92,106.0
2025-03-30 04:50:13,75.69,98.7,327.97,106.0
2025-03-30 05:05:13,69.6,75.81,383.53,106.0
2025-03-30 05:20:13,76.11,61.63,275.41,106.0
2025-03-30 05:35:13,68.63,77.35,292.19,106.0
2025-03-30 05:50:13,73.62,91.59,368.0,106.0
2025-03-30 06:05:13,73.03,70.4,300.61,106.0
2025-03-30 06:20:13,72.08,98.35,291.76,106.0
2025-03-30 06:35:13,86.24,98.43,366.55,106.0
2025-03-30 06:50:13,83.17,86.39,344.36,106.0
2025-03-30 07:05:13,77.5,81.15,308.35,106.0
2025-03-30 07:20:13,88.34,72.53,385.55,105.0
2025-03-30 07:35:13,86.61,64.94,369.5,105.0
2025-03-30 07:50:13,87.57,76.68,300.45,105.0
2025-03-30 08:05:13,69.56,72.69,286.25,105.0
2025-03-30 08:20:13,66.03,72.4,388.25,105.0
2025-03-30 08:35:13,77.38,61.17,333.23,105.0
2025-03-30 08:50:13,66.64,79.0,280.77,105.0
2025-03-30 09:05:13,81.27,63.64,344.19,105.0
2025-03-30 09:20:13,73.06,74.37,296.24,106.0
2025-03-30 09:35:13,79.13,81.16,271.92,106.0
2025-03-30 09:50:13,82.85,60.54,366.65,106.0
2025-03-30 10:05:13,71.22,74.34,253.36,106.0
2025-03-30 10:20:13,66.58,94.74,304.21,106.0
2025-03-30 10:35:13,61.21,88.16,256.93,106.0
2025-03-30 10:50:13,85.01,90.84,266.2,106.0
2025-03-30 11:05:13,79.48,85.1,359.81,106.0
2025-03-30 11:20:13,88.5,73.76,350.8,106.0
2025-03-30 11:35:13,89.29,79.72,306.64,106.0
2025-03-30 11:50:13,72.37,97.04,375.71,105.0
2025-03-30 12:05:13,69.11,65.91,282.08,105.0
2025-03-30 12:20:13,73.91,94.91,364.95,105.0
2025-03-30 12:35:13,75.14,99.85,320.95,105.0
2025-03-30 12:50:13,68.1,73.79,360.1,105.0
2025-03-30 13:05:13,61.22,93.49,274.64,105.0
2025-03-30 13:20:13,69.59,76.47,375.05,105.0
2025-03-30 13:35:13,62.16,77.15,360.11,105.0
2025-03-30 13:50:13,79.96,78.56,338.71,105.0
2025-03-30 14:05:13,87.08,83.61,272.79,105.0
2025-03-30 14:20:13,62.87,83.87,359.62,105.0
2025-03-30 14:35:13,76.04,91.55,354.5,105.0
2025-03-30 14:50:13,84.79,99.7,314.6,105.0
2025-03-30 15:05:13,89.33,79.96,278.77,105.0
2025-03-30 15:20:13,66.1,66.27,285.9,105.0
2025-03-30 15:35:13,78.33,85.25,318.3,105.0
2025-03-30 15:50:13,88.35,60.42,270.79,105.0
2025-03-30 16:05:13,63.06,66.75,262.65,105.0
2025-03-30 16:20:13,64.66,76.79,280.56,105.0
2025-03-30 16:35:13,85.1,90.97,389.87,104.0
2025-03-30 16:50:13,80.29,81.15,274.15,104.0
2025-03-30 17:05:13,81.31,67.06,356.78,104.0
2025-03-30 17:20:13,83.59,93.81,370.36,104.0
2025-03-30 17:35:13,70.5,90.77,311.22,104.0
2025-03-30 17:50:13,60.23,73.58,327.77,104.0
2025-03-30 18:05:13,72.83,62.53,256.66,104.0
2025-03-30 18:20:13,85.28,89.48,261.09,104.0
2025-03-30 18:35:13,64.54,94.58,385.38,104.0
2025-03-30 18:50:13,73.32,80.11,272.11,104.0
2025-03-30 19:05:13,66.96,72.74,358.93,104.0
2025-03-30 19:20:13,60.29,66.51,294.22,104.0
2025-03-30 19:35:13,65.37,89.81,281.92,104.0
2025-03-30 19:50:13,74.06,63.08,322.7,104.0
2025-03-30 20:05:13,62.57,82.13,379.56,104.0
2025-03-30 20:20:13,65.03,82.82,287.7,104.0
2025-03-30 20:35:13,66.87,73.44,351.08,104.0
2025-03-30 20:50:13,65.19,68.51,262.33,104.0
2025-03-30 21:05:13,73.63,80.53,322.58,104.0
2025-03-30 21:20:13,81.6,84.8,351.58,104.0
2025-03-30 21:35:13,64.41,80.52,292.55,104.0
2025-03-30 21:50:13,64.8,97.39,267.26,104.0
2025-03-30 22:05:13,89.07,84.75,333.17,104.0
2025-03-30 22:20:13,72.24,75.7,309.87,104.0
2025-03-30 22:35:13,88.0,67.89,352.33,104.0
2025-03-30 22:50:13,63.35,86.08,324.84,104.0
2025-03-30 23:05:13,60.13,69.78,316.3,104.0
2025-03-30 23:20:13,82.97,90.79,260.71,104.0
2025-03-30 23:35:13,71.28,74.12,308.16,104.0
2025-03-30 23:50:13,70.62,69.44,292.89,104.0
2025-03-31 00:05:13,89.05,70.34,305.84,104.0
2025-03-31 00:20:13,80.21,75.79,346.29,104.0
2025-03-31 00:35:13,65.29,86.01,342.04,104.0
2025-03-31 00:50:13,64.17,62.28,362.69,104.0
2025-03-31 01:05:13,84.26,74.51,327.83,104.0
2025-03-31 01:20:13,73.9,80.1,327.56,104.0
2025-03-31 01:35:13,83.23,77.78,325.38,105.0
2025-03-31 01:50:13,82.24,83.34,283.47,104.0
2025-03-31 02:05:13,86.61,85.95,279.22,104.0
2025-03-31 02:20:13,73.09,66.17,298.53,104.0
2025-03-31 02:35:13,68.93,85.08,285.06,104.0
2025-03-31 02:50:13,69.16,90.26,269.68,104.0
2025-03-31 03:05:13,67.7,72.66,338.99,104.0
2025-03-31 03:20:13,68.53,64.28,303.68,104.0
2025-03-31 03:35:13,76.78,67.8,374.14,104.0
2025-03-31 03:50:13,68.56,91.74,328.06,104.0
2025-03-31 04:05:13,84.44,93.58,273.23,104.0
2025-03-31 04:20:13,89.07,78.43,326.89,104.0
2025-03-31 04:35:13,84.86,95.78,305.47,104.0
2025-03-31 04:50:13,86.35,94.47,329.97,104.0
2025-03-31 05:05:13,81.72,61.69,326.13,104.0
2025-03-31 05:20:13,70.77,86.91,381.68,104.0
2025-03-31 05:35:13,78.89,65.88,331.2,104.0
2025-03-31 05:50:13,78.18,63.88,304.28,104.0
2025-03-31 06:05:13,72.14,77.95,299.75,104.0
2025-03-31 06:20:13,85.28,84.82,313.78,104.0
2025-03-31 06:35:13,63.1,80.54,373.39,103.0
2025-03-31 06:50:13,82.23,72.32,250.81,103.0
2025-03-31 07:05:13,61.85,84.3,384.72,103.0
2025-03-31 07:20:13,61.76,85.39,260.88,103.0
2025-03-31 07:35:13,65.14,84.05,373.6,104.0
2025-03-31 07:50:13,63.02,92.28,259.45,104.0
2025-03-31 08:05:13,68.35,64.28,354.45,104.0
2025-03-31 08:20:13,76.79,87.21,350.12,104.0
2025-03-31 08:35:13,84.38,64.51,298.03,104.0
2025-03-31 08:50:13,72.56,76.23,282.74,105.0
2025-03-31 09:05:13,66.74,98.53,299.63,105.0
2025-03-31 09:20:13,79.19,87.54,328.59,104.0
2025-03-31 09:35:13,68.94,98.22,343.13,104.0
2025-03-31 09:50:13,67.95,74.8,274.83,104.0
2025-03-31 10:05:13,67.66,75.97,328.42,104.0
2025-03-31 10:20:13,78.77,61.21,284.53,104.0
2025-03-31 10:35:13,80.86,63.67,257.65,104.0
2025-03-31 10:50:13,72.28,82.59,332.41,104.0
2025-03-31 11:05:13,67.53,98.69,357.2,104.0
2025-03-31 11:20:13,88.84,72.85,308.99,104.0
2025-03-31 11:35:13,75.09,73.65,333.6,104.0
2025-03-31 11:50:13,88.56,77.51,377.5,104.0
2025-03-31 12:05:13,61.01,92.87,361.52,104.0
2025-03-31 12:20:13,68.96,67.08,293.39,104.0
2025-03-31 12:35:13,68.9,72.29,325.85,104.0
2025-03-31 12:50:13,78.7,67.31,363.15,104.0
2025-03-31 13:05:13,66.33,62.99,274.24,104.0
2025-03-31 13:20:13,78.3,85.82,260.95,104.0
2025-03-31 13:35:13,76.88,98.5,326.32,103.0
2025-03-31 13:50:13,88.42,66.09,326.77,104.0
2025-03-31 14:05:13,82.67,76.42,270.45,103.0
2025-03-31 14:20:13,66.26,69.49,338.86,103.0
2025-03-31 14:35:13,83.01,62.77,319.95,103.0
2025-03-31 14:50:13,68.02,93.59,254.8,103.0
2025-03-31 15:05:13,75.51,72.26,307.28,103.0
2025-03-31 15:20:13,75.23,67.64,265.92,103.0
2025-03-31 15:35:13,63.06,65.17,284.68,103.0
2025-03-31 15:50:13,74.3,83.12,289.8,103.0
2025-03-31 16:05:13,81.6,95.59,359.65,103.0
2025-03-31 16:20:13,75.81,79.24,299.82,103.0
2025-03-31 16:35:13,70.03,83.86,285.25,103.0
2025-03-31 16:50:13,82.55,89.22,368.58,103.0
2025-03-31 17:05:13,85.29,60.47,326.65,103.0
2025-03-31 17:20:13,82.31,93.52,300.21,103.0
2025-03-31 17:35:13,64.64,92.56,329.88,103.0
2025-03-31 17:50:13,76.5,97.96,364.97,103.0
2025-03-31 18:05:13,75.55,60.81,344.8,103.0
2025-03-31 18:20:13,73.79,65.23,354.8,103.0
2025-03-31 18:35:13,68.58,66.51,325.48,103.0
2025-03-31 18:50:13,88.18,60.4,313.22,103.0
2025-03-31 19:05:13,78.16,82.13,347.27,103.0
2025-03-31 19:20:13,70.72,75.66,336.09,102.0
2025-03-31 19:35:13,77.15,83.63,308.25,102.0
2025-03-31 19:50:13,83.36,68.59,299.54,103.0
2025-03-31 20:05:13,76.7,85.25,329.28,103.0
2025-03-31 20:20:13,60.34,82.4,295.1,102.0
2025-03-31 20:35:13,62.29,99.29,269.06,102.0
2025-03-31 20:50:13,78.1,89.24,258.94,102.0
2025-03-31 21:05:13,70.15,68.91,378.42,102.0
2025-03-31 21:20:13,81.86,63.83,312.08,102.0
2025-03-31 21:35:13,79.52,84.04,263.66,102.0
2025-03-31 21:50:13,65.92,79.32,309.26,102.0
2025-03-31 22:05:13,82.47,88.39,263.59,102.0
2025-03-31 22:20:13,74.91,86.55,387.9,102.0
2025-03-31 22:35:13,72.43,68.46,307.2,102.0
2025-03-31 22:50:13,82.19,63.87,310.27,102.0
2025-03-31 23:05:13,61.02,95.59,367.62,102.0
2025-03-31 23:20:13,82.85,88.06,263.76,102.0
2025-03-31 23:35:13,84.47,86.57,350.2,103.0
2025-03-31 23:50:13,80.7,70.41,315.18,103.0
2025-04-01 00:05:13,87.26,75.84,274.2,103.0
2025-04-01 00:20:13,65.52,72.09,380.6,103.0
2025-04-01 00:35:13,86.24,72.11,349.42,103.0
2025-04-01 00:50:13,80.83,78.3,363.67,103.0
2025-04-01 01:05:13,73.52,92.68,330.8,102.0
2025-04-01 01:20:13,84.96,64.11,315.34,102.0
2025-04-01 01:35:13,74.19,95.12,281.5,102.0
2025-04-01 01:50:13,80.23,95.34,375.8,102.0
2025-04-01 02:05:13,66.45,86.98,355.9,102.0
2025-04-01 02:20:13,88.81,71.77,347.05,103.0
2025-04-01 02:35:13,77.87,79.61,383.54,102.0
2025-04-01 02:50:13,76.76,70.36,346.26,102.0
2025-04-01 03:05:13,66.52,71.51,309.55,102.0
2025-04-01 03:20:13,65.23,98.78,371.17,102.0
2025-04-01 03:35:13,85.91,98.35,265.09,102.0
2025-04-01 03:50:13,71.1,62.14,261.11,102.0
2025-04-01 04:05:13,80.68,89.63,258.85,102.0
2025-04-01 04:20:13,86.34,62.59,299.87,102.0
2025-04-01 04:35:13,77.51,71.47,368.55,102.0
2025-04-01 04:50:13,66.77,99.74,296.92,102.0
2025-04-01 05:05:13,88.59,66.22,317.98,103.0
2025-04-01 05:20:13,84.08,86.65,337.69,103.0
2025-04-01 05:35:13,87.52,77.49,374.32,103.0
2025-04-01 05:50:13,70.41,95.02,317.04,103.0
2025-04-01 06:05:13,72.24,73.62,338.29,103.0
2025-04-01 06:20:13,88.71,91.62,290.44,102.0
2025-04-01 06:35:13,88.17,71.31,290.44,102.0
2025-04-01 06:50:13,64.49,66.93,327.14,103.0
2025-04-01 07:05:13,69.21,83.58,377.0,103.0
2025-04-01 07:20:13,81.79,69.86,269.77,103.0
2025-04-01 07:35:13,75.08,84.1,292.91,103.0
2025-04-01 07:50:13,74.64,66.78,322.08,103.0
2025-04-01 08:05:13,84.4,76.61,277.58,103.0
2025-04-01 08:20:13,80.65,67.62,341.86,103.0
2025-04-01 08:35:13,87.8,99.86,374.94,104.0
2025-04-01 08:50:13,68.2,77.97,344.11,104.0
2025-04-01 09:05:13,78.99,72.58,294.49,104.0
2025-04-01 09:20:13,72.51,93.76,254.78,104.0
2025-04-01 09:35:13,77.99,87.74,307.4,104.0
2025-04-01 09:50:13,61.6,74.95,290.53,104.0
2025-04-01 10:05:13,68.85,70.0,388.43,104.0
2025-04-01 10:20:13,78.28,74.98,368.35,104.0
2025-04-01 10:35:13,80.61,74.15,388.15,104.0
2025-04-01 10:50:13,67.28,83.14,325.02,104.0
2025-04-01 11:05:13,74.82,87.41,328.12,104.0
2025-04-01 11:20:13,69.68,85.67,363.23,104.0
2025-04-01 11:35:13,86.12,93.37,279.88,104.0
2025-04-01 11:50:13,78.54,85.2,269.65,104.0
2025-04-01 12:05:13,82.56,86.06,337.13,104.0
2025-04-01 12:20:13,82.24,68.2,288.46,104.0
2025-04-01 12:35:13,78.09,63.63,281.17,104.0
2025-04-01 12:50:13,78.25,80.32,263.12,104.0
2025-04-01 13:05:13,61.5,85.86,314.82,104.0
2025-04-01 13:20:13,81.65,64.99,263.73,104.0
2025-04-01 13:35:13,63.72,66.46,262.83,104.0
2025-04-01 13:50:13,86.93,87.71,271.63,104.0
2025-04-01 14:05:13,78.95,88.02,264.05,104.0
2025-04-01 14:20:13,65.12,70.86,343.49,104.0
2025-04-01 14:35:13,82.33,83.96,355.31,104.0
2025-04-01 14:50:13,71.99,95.14,373.35,104.0
2025-04-01 15:05:13,70.45,72.51,373.39,103.0
2025-04-01 15:20:13,80.38,67.54,322.83,104.0
2025-04-01 15:35:13,77.51,96.68,371.02,103.0
2025-04-01 15:50:13,70.94,95.1,367.21,103.0
2025-04-01 16:05:13,87.89,80.38,270.63,103.0
2025-04-01 16:20:13,76.87,68.6,364.01,103.0
2025-04-01 16:35:13,75.66,70.83,262.0,103.0
2025-04-01 16:50:13,76.65,82.83,312.11,103.0
2025-04-01 17:05:13,67.81,83.0,255.5,103.0
2025-04-01 17:20:13,83.79,95.94,376.98,103.0
2025-04-01 17:35:13,74.81,93.32,367.88,103.0
